,Time,Fog node,Device,Long,Lat,Cost,TimeSec,TimeMin
277,2014-02-01 00:08:27.301407,7.0,228,41.900492785591105,12.472883468729401,23.755206111111107,507,8
278,2014-02-01 00:08:28.157042,7.0,260,41.8970998231013,12.4727964699924,45.5113365,508,8
279,2014-02-01 00:08:33.671176,9.0,232,41.8741488679226,12.467540697881699,13.80448675,513,8
280,2014-02-01 00:08:36.212906,3.0,295,41.8815563836724,12.4974318564415,6.621583444444444,516,8
281,2014-02-01 00:08:36.458187,7.0,317,41.8898356221467,12.4744485842271,24.18138516666666,516,8
282,2014-02-01 00:08:38.610874,8.0,321,41.94868292,12.44507302,90.10833699999999,518,8
283,2014-02-01 00:08:39.107954,7.0,331,41.9004663778469,12.4732717964798,93.99264400000001,519,8
284,2014-02-01 00:08:41.244358,7.0,228,41.900492785591105,12.472883468729401,18.096523555555553,521,8
285,2014-02-01 00:08:42.458583,7.0,260,41.8970998231013,12.4727964699924,17.346167,522,8
286,2014-02-01 00:08:48.913034,9.0,232,41.8727198264505,12.4673769112173,30.042196999999998,528,8
287,2014-02-01 00:08:50.805528,3.0,295,41.8798626216773,12.495915489312,29.441521,530,8
288,2014-02-01 00:08:50.805528,5.0,295,41.8798626216773,12.495915489312,33.11908833333333,530,8
289,2014-02-01 00:08:51.488888,7.0,317,41.8898356221467,12.4744485842271,25.48042342857143,531,8
290,2014-02-01 00:08:51.571598,7.0,234,41.8828190904117,12.4726247404458,76.865069,531,8
291,2014-02-01 00:08:51.572179,7.0,234,41.8828190904117,12.4726247404458,56.588848000000006,531,8
292,2014-02-01 00:08:51.793864,7.0,234,41.8828190904117,12.4726247404458,54.255436,531,8
293,2014-02-01 00:08:53.907309,8.0,321,41.94820014,12.44469076,58.074878,533,8
294,2014-02-01 00:08:55.436013,7.0,331,41.9004663778469,12.4732717964798,93.895358,535,8
295,2014-02-01 00:08:56.246720,7.0,228,41.900492785591105,12.472883468729401,17.429395777777778,536,8
296,2014-02-01 00:08:57.078485,7.0,260,41.8970998231013,12.4727964699924,18.054337571428572,537,8
297,2014-02-01 00:09:03.301451,9.0,232,41.8710754492677,12.4672586869451,18.033408285714284,543,9
298,2014-02-01 00:09:06.204603,5.0,295,41.87921828198,12.4950539102706,24.989882333333334,546,9
299,2014-02-01 00:09:06.333474,7.0,317,41.8898356221467,12.4744485842271,25.995619444444444,546,9
300,2014-02-01 00:09:09.313602,8.0,321,41.94763882,12.44442087,26.8787795,549,9
301,2014-02-01 00:09:09.634994,7.0,331,41.9004663778469,12.4732717964798,95.229137,549,9
302,2014-02-01 00:09:11.679986,7.0,228,41.9004869833543,12.472869151075802,15.909813777777778,551,9
303,2014-02-01 00:09:12.474182,7.0,260,41.8970998231013,12.4727964699924,10.871229555555555,552,9
304,2014-02-01 00:09:18.712122,9.0,232,41.870229884749605,12.465888396865001,8.5490885,558,9
305,2014-02-01 00:09:21.470065,7.0,317,41.8898356221467,12.4744485842271,5.6777869999999995,561,9
306,2014-02-01 00:09:21.489169,5.0,295,41.877819991992205,12.494480071793198,6.349192888888889,561,9
307,2014-02-01 00:09:22.608054,8.0,234,41.8791405523494,12.4688333785065,43.322767,562,9
308,2014-02-01 00:09:23.846366,8.0,321,41.94772705,12.44460264,26.971983714285717,563,9
309,2014-02-01 00:09:24.153552,7.0,331,41.9004663778469,12.4732717964798,67.0053995,564,9
310,2014-02-01 00:09:26.570912,7.0,228,41.9004869833543,12.472869151075802,182.98579775000002,566,9
311,2014-02-01 00:09:27.461221,7.0,260,41.8970998231013,12.4727964699924,15.331214111111112,567,9
312,2014-02-01 00:09:35.011842,9.0,232,41.8690142859267,12.4650586961497,6.033136555555556,575,9
313,2014-02-01 00:09:35.786198,5.0,295,41.8772424120477,12.493897178403198,7.545161222222223,575,9
314,2014-02-01 00:09:36.429789,7.0,317,41.8898356221467,12.4744485842271,9.619589777777778,576,9
315,2014-02-01 00:09:37.436057,9.0,234,41.8777389025664,12.4681050542574,2.05325,577,9
316,2014-02-01 00:09:38.718587,7.0,331,41.9004663778469,12.4732717964798,41.211801,578,9
317,2014-02-01 00:09:39.886532,3.0,295,41.910022777311,12.5102726371138,7.423387,579,9
318,2014-02-01 00:09:39.886532,5.0,295,41.910022777311,12.5102726371138,21.270411000000003,579,9
319,2014-02-01 00:09:40.263668,8.0,321,41.94766452,12.44445281,41.857831399999995,580,9
320,2014-02-01 00:09:41.807543,7.0,228,41.9004869833543,12.472869151075802,20.719647333333334,581,9
321,2014-02-01 00:09:42.464169,7.0,260,41.8970998231013,12.4727964699924,9.976475777777779,582,9
322,2014-02-01 00:09:48.696542,9.0,232,41.8674007444267,12.464356587388599,20.90795188888889,588,9
323,2014-02-01 00:09:51.172486,3.0,295,41.8769840780219,12.492471746700803,7.733004222222222,591,9
324,2014-02-01 00:09:51.439487,7.0,317,41.8898356221467,12.4744485842271,35.326933,591,9
325,2014-02-01 00:09:52.245265,9.0,234,41.8766539267053,12.467177925008599,3.8193422,592,9
326,2014-02-01 00:09:53.626098,8.0,321,41.94792905,12.44381653,25.83131025,593,9
327,2014-02-01 00:09:54.692937,7.0,331,41.9004663778469,12.4732717964798,32.092555,594,9
328,2014-02-01 00:09:57.413015,7.0,228,41.9004869833543,12.472869151075802,12.286904199999999,597,9
329,2014-02-01 00:09:58.238669,7.0,260,41.8970998231013,12.4727964699924,10.540802666666666,598,9
330,2014-02-01 00:10:05.800266,9.0,232,41.8666671188035,12.463221664525001,5.1623616666666665,605,10
331,2014-02-01 00:10:06.224396,3.0,295,41.8784961037774,12.490375643315401,49.176981600000005,606,10
332,2014-02-01 00:10:06.224396,5.0,295,41.8784961037774,12.490375643315401,14.19393075,606,10
333,2014-02-01 00:10:06.448701,7.0,317,41.8898356221467,12.4744485842271,70.62541544444444,606,10
334,2014-02-01 00:10:08.081882,7.0,234,41.8768070693157,12.4658747333288,11.827742,608,10
335,2014-02-01 00:10:08.081882,9.0,234,41.8768070693157,12.4658747333288,19.633146333333332,608,10
336,2014-02-01 00:10:08.678323,7.0,234,41.8835852890886,12.4748969694067,20.254618000000004,608,10
337,2014-02-01 00:10:08.821316,8.0,321,41.94850505,12.44351964,23.729891000000002,608,10
338,2014-02-01 00:10:09.087597,7.0,331,41.9004663778469,12.4732717964798,10.776905000000001,609,10
339,2014-02-01 00:10:11.566450,7.0,228,41.9004869833543,12.472869151075802,22.86318422222222,611,10
340,2014-02-01 00:10:12.458835,7.0,260,41.8970998231013,12.4727964699924,28.04024466666667,612,10
341,2014-02-01 00:10:18.741932,9.0,232,41.866281360601704,12.4612091982521,24.421174,618,10
342,2014-02-01 00:10:20.880871,5.0,295,41.8787588395841,12.489035754805,14.310947750000002,620,10
343,2014-02-01 00:10:21.816570,7.0,317,41.8898356221467,12.4744485842271,43.437355,621,10
344,2014-02-01 00:10:22.409033,7.0,234,41.876807445888204,12.465856410135501,12.8321385,622,10
345,2014-02-01 00:10:24.512235,7.0,331,41.9004663778469,12.4732717964798,32.13969733333334,624,10
346,2014-02-01 00:10:25.348562,8.0,321,41.94850505,12.44351964,28.00828225,625,10
347,2014-02-01 00:10:27.302260,7.0,228,41.9004869833543,12.472869151075802,23.475705444444447,627,10
348,2014-02-01 00:10:28.157226,7.0,260,41.8970110688144,12.4727878145511,44.82751655555555,628,10
349,2014-02-01 00:10:33.688806,9.0,232,41.865288127617795,12.458910010723699,35.353565,633,10
350,2014-02-01 00:10:33.688806,10.0,232,41.865288127617795,12.458910010723699,20.155479833333334,633,10
351,2014-02-01 00:10:35.784139,5.0,295,41.8775388319816,12.487707551879302,18.86356477777778,635,10
352,2014-02-01 00:10:36.445083,7.0,317,41.8898356221467,12.4744485842271,50.19047955555554,636,10
353,2014-02-01 00:10:36.878874,7.0,234,41.875176601439904,12.4658566173825,46.904744666666666,636,10
354,2014-02-01 00:10:36.878874,9.0,234,41.875176601439904,12.4658566173825,1.7102030000000001,636,10
355,2014-02-01 00:10:38.526612,8.0,321,41.95172458,12.44541429,27.04578775,638,10
356,2014-02-01 00:10:39.400416,7.0,331,41.9004663778469,12.4732717964798,42.20942133333333,639,10
357,2014-02-01 00:10:41.194476,7.0,228,41.900483390876495,12.4728730306896,18.409162333333335,641,10
358,2014-02-01 00:10:42.442505,7.0,260,41.8970110688144,12.4727878145511,30.338110111111106,642,10
359,2014-02-01 00:10:48.769471,10.0,232,41.864291751062204,12.4565789294515,16.789299777777778,648,10
360,2014-02-01 00:10:50.818073,5.0,295,41.876408362992,12.4851019432138,20.546943777777777,650,10
361,2014-02-01 00:10:51.446376,7.0,317,41.8898356221467,12.4744485842271,21.24161855555555,651,10
362,2014-02-01 00:10:52.403187,9.0,234,41.8741628730006,12.466034247185199,15.685894333333335,652,10
363,2014-02-01 00:10:53.816815,8.0,321,41.95165603,12.44673678,30.962362666666667,653,10
364,2014-02-01 00:10:54.185292,7.0,331,41.9004663778469,12.4732717964798,10.093959666666667,654,10
365,2014-02-01 00:10:56.707418,7.0,228,41.9004768425613,12.472872979085901,51.865428888888886,656,10
366,2014-02-01 00:10:57.465565,7.0,260,41.8970110688144,12.4727878145511,35.656490625,657,10
367,2014-02-01 00:11:04.912930,10.0,232,41.8634124827018,12.454522521816001,21.806683,664,11
368,2014-02-01 00:11:06.122525,7.0,317,41.8898356221467,12.4744485842271,14.858306111111112,666,11
369,2014-02-01 00:11:06.736361,5.0,295,41.8766486924651,12.482190616149001,34.73510955555556,666,11
370,2014-02-01 00:11:06.890698,9.0,234,41.8751038899194,12.465962307576302,5.016301,666,11
371,2014-02-01 00:11:09.251732,8.0,321,41.95099097,12.4484274,32.9311,669,11
372,2014-02-01 00:11:09.566972,7.0,331,41.9004663778469,12.4732717964798,22.606252500000004,669,11
373,2014-02-01 00:11:12.491016,7.0,228,41.9004768425613,12.472872979085901,15.801958444444445,672,11
374,2014-02-01 00:11:13.135689,7.0,260,41.896957031290995,12.472787657920499,49.77866,673,11
375,2014-02-01 00:11:20.271199,10.0,232,41.862184042646206,12.4529529362813,7.611940111111112,680,11
376,2014-02-01 00:11:20.824968,5.0,295,41.8772511794108,12.4813789958343,47.650353222222215,680,11
377,2014-02-01 00:11:21.443583,7.0,317,41.8898356221467,12.4744485842271,27.642925125,681,11
378,2014-02-01 00:11:22.125993,9.0,234,41.8751038899194,12.465962307576302,11.794192444444445,682,11
379,2014-02-01 00:11:23.876342,8.0,321,41.95164277,12.4496314,14.178459499999999,683,11
380,2014-02-01 00:11:24.189421,7.0,331,41.9004663778469,12.4732717964798,68.93472799999999,684,11
381,2014-02-01 00:11:26.553278,7.0,228,41.900483648995596,12.472875530127801,19.148610666666666,686,11
382,2014-02-01 00:11:27.478352,7.0,260,41.896940293846995,12.4727860332462,91.1754765,687,11
383,2014-02-01 00:11:32.441863,5.0,193,41.883,12.4904,8.080846,692,11
384,2014-02-01 00:11:34.399311,10.0,232,41.862132196306895,12.452902767480099,38.365910666666664,694,11
385,2014-02-01 00:11:36.206862,5.0,295,41.876257034834104,12.4811029361589,36.02903388888889,696,11
386,2014-02-01 00:11:36.643298,7.0,317,41.8898356221467,12.4744485842271,46.017363624999994,696,11
387,2014-02-01 00:11:37.869824,9.0,234,41.8751038899194,12.465962307576302,33.85458655555556,697,11
388,2014-02-01 00:11:38.935427,8.0,321,41.95257251,12.45026109,44.54385750000001,698,11
389,2014-02-01 00:11:40.773824,7.0,331,41.9004663778469,12.4732717964798,31.572442600000006,700,11
390,2014-02-01 00:11:41.202949,7.0,228,41.9004893729565,12.472875431840198,14.355568555555557,701,11
391,2014-02-01 00:11:42.496974,7.0,260,41.8969361398305,12.472784899804001,3.527165,702,11
392,2014-02-01 00:11:44.865183,5.0,193,41.8812,12.49,18.277327111111113,704,11
393,2014-02-01 00:11:48.706142,10.0,232,41.862132196306895,12.452902767480099,29.520841333333333,708,11
394,2014-02-01 00:11:51.490064,7.0,317,41.8898356221467,12.4744485842271,33.17500175,711,11
395,2014-02-01 00:11:52.218158,9.0,234,41.8751038899194,12.465962307576302,33.74855866666666,712,11
396,2014-02-01 00:11:52.477618,5.0,295,41.8742320793438,12.480325778752901,19.853202888888887,712,11
397,2014-02-01 00:11:53.538107,8.0,321,41.95187115,12.451675,48.8336066,713,11
398,2014-02-01 00:11:54.321144,7.0,331,41.9004663778469,12.4732717964798,26.312579399999997,714,11
399,2014-02-01 00:11:56.194835,7.0,228,41.9005016782777,12.472880300950198,17.155715111111114,716,11
400,2014-02-01 00:11:58.285131,7.0,260,41.8969361398305,12.472784899804001,11.95908875,718,11
401,2014-02-01 00:12:00.966449,5.0,193,41.8792,12.4898,40.51210688888889,720,12
402,2014-02-01 00:12:03.762866,10.0,232,41.862132196306895,12.452902767480099,29.850267,723,12
403,2014-02-01 00:12:06.175599,5.0,295,41.8716389038966,12.4800212933549,15.24151455555556,726,12
404,2014-02-01 00:12:06.440364,7.0,317,41.8898356221467,12.4744485842271,55.176091,726,12
405,2014-02-01 00:12:08.096814,9.0,234,41.8749364774156,12.4659747452716,10.654989,728,12
406,2014-02-01 00:12:08.825755,8.0,321,41.95186687,12.45385215,71.03229866666668,728,12
407,2014-02-01 00:12:09.193671,7.0,331,41.9004663778469,12.4732717964798,24.117917375,729,12
408,2014-02-01 00:12:11.199658,7.0,228,41.9004955398321,12.4728772660412,33.86647522222223,731,12
409,2014-02-01 00:12:12.473913,7.0,260,41.8969361398305,12.472784899804001,29.905697857142854,732,12
410,2014-02-01 00:12:16.906860,5.0,193,41.8784,12.4886,25.286767,736,12
411,2014-02-01 00:12:20.896904,5.0,295,41.8696424188056,12.479692027566399,5.268008555555556,740,12
412,2014-02-01 00:12:20.941804,10.0,232,41.8620080913039,12.4526519030282,47.475194222222235,740,12
413,2014-02-01 00:12:21.735976,7.0,317,41.8898356221467,12.4744485842271,6.7119055,741,12
414,2014-02-01 00:12:22.770841,9.0,234,41.8749364774156,12.4659747452716,4.990446555555556,742,12
415,2014-02-01 00:12:24.540239,8.0,321,41.95273207,12.4558821,71.78438925,744,12
416,2014-02-01 00:12:24.555628,7.0,331,41.9004663778469,12.4732717964798,20.381184750000003,744,12
417,2014-02-01 00:12:27.408006,7.0,228,41.900502669292294,12.4728791853602,17.49841922222222,747,12
418,2014-02-01 00:12:27.482238,7.0,260,41.8969361398305,12.472784899804001,38.900476999999995,747,12
419,2014-02-01 00:12:32.252532,5.0,193,41.8781,12.4883,7.319157666666667,752,12
420,2014-02-01 00:12:34.222445,10.0,232,41.8604214198075,12.4514839002971,8.149241111111111,754,12
421,2014-02-01 00:12:36.308381,5.0,295,41.86803908294979,12.4793893762465,37.044311,756,12
422,2014-02-01 00:12:36.308381,6.0,295,41.86803908294979,12.4793893762465,18.68732233333333,756,12
423,2014-02-01 00:12:36.444323,7.0,317,41.8898356221467,12.4744485842271,59.751853000000004,756,12
424,2014-02-01 00:12:37.259178,9.0,234,41.8749364774156,12.4659747452716,18.58356666666667,757,12
425,2014-02-01 00:12:38.828204,7.0,331,41.9004663778469,12.4732717964798,51.45744285714286,758,12
426,2014-02-01 00:12:39.429910,8.0,321,41.95177183,12.45842731,55.805095800000004,759,12
427,2014-02-01 00:12:42.404707,7.0,228,41.900502669292294,12.4728791853602,15.210044555555559,762,12
428,2014-02-01 00:12:43.239772,7.0,260,41.8969392099552,12.4727793307831,28.91209,763,12
429,2014-02-01 00:12:44.871326,5.0,193,41.8775,12.4889,4.369543666666667,764,12
430,2014-02-01 00:12:49.521256,10.0,232,41.859003480962,12.4499966898944,7.994068666666667,769,12
431,2014-02-01 00:12:51.223978,6.0,295,41.86803908294979,12.4793893762465,39.72823,771,12
432,2014-02-01 00:12:51.445728,7.0,317,41.8898356221467,12.4744485842271,53.51618599999999,771,12
433,2014-02-01 00:12:53.204860,9.0,234,41.8749364774156,12.4659747452716,5.522780666666667,773,12
434,2014-02-01 00:12:53.873742,8.0,321,41.95061899,12.46046654,24.605465,773,12
435,2014-02-01 00:12:54.077342,7.0,331,41.9004663778469,12.4732717964798,48.1348095,774,12
436,2014-02-01 00:12:56.557371,7.0,228,41.9005024093444,12.472883407204199,26.876141750000002,776,12
437,2014-02-01 00:12:57.474882,7.0,260,41.8969646538646,12.472698087713402,44.8367745,777,12
438,2014-02-01 00:13:00.262067,5.0,193,41.8766,12.4892,25.163975999999998,780,13
439,2014-02-01 00:13:03.257913,10.0,232,41.8586266510998,12.449624029833801,20.875469222222222,783,13
440,2014-02-01 00:13:06.452604,7.0,317,41.8898356221467,12.4744485842271,53.979051250000005,786,13
441,2014-02-01 00:13:06.969314,6.0,295,41.86803908294979,12.4793893762465,32.07629388888889,786,13
442,2014-02-01 00:13:07.374694,9.0,234,41.876364909367105,12.4657765982545,23.20580233333333,787,13
443,2014-02-01 00:13:09.148642,7.0,331,41.9004663778469,12.4732717964798,81.400191,789,13
444,2014-02-01 00:13:10.477480,8.0,321,41.95010137,12.46176623,20.294983666666667,790,13
445,2014-02-01 00:13:13.206613,7.0,260,41.896979495126,12.472696121651799,17.163430666666667,793,13
446,2014-02-01 00:13:13.275513,7.0,228,41.900502409341,12.472883407202001,9.245719888888887,793,13
447,2014-02-01 00:13:14.888505,5.0,193,41.8765,12.4872,30.527664,794,13
448,2014-02-01 00:13:21.269496,6.0,295,41.867299237709496,12.479256339266,36.07393966666667,801,13
449,2014-02-01 00:13:21.715472,7.0,317,41.8898356221467,12.4744485842271,0.472962,801,13
450,2014-02-01 00:13:22.274361,9.0,234,41.876349594186294,12.4655525677546,15.950644333333331,802,13
451,2014-02-01 00:13:22.429123,10.0,232,41.8589186595923,12.4500436773189,8.331915444444444,802,13
452,2014-02-01 00:13:24.202961,7.0,331,41.9004766875878,12.473283698782302,62.74354233333333,804,13
453,2014-02-01 00:13:26.224717,8.0,321,41.95062688,12.46379231,140.660145,806,13
454,2014-02-01 00:13:26.544764,7.0,228,41.900502409341,12.472883407202001,14.173753777777776,806,13
455,2014-02-01 00:13:27.111397,7.0,234,41.8835852890886,12.4748969694067,67.01916124999998,807,13
456,2014-02-01 00:13:27.111397,9.0,234,41.8835852890886,12.4748969694067,19.3463645,807,13
457,2014-02-01 00:13:27.475017,7.0,260,41.897047369480795,12.472682294328001,37.3413906,807,13
458,2014-02-01 00:13:30.256591,5.0,193,41.8762,12.485,12.071944666666665,810,13
459,2014-02-01 00:13:34.703394,10.0,232,41.8590922531088,12.450115770274,26.278941555555555,814,13
460,2014-02-01 00:13:35.882031,6.0,295,41.86587897871421,12.479072550769,9.743572111111112,815,13
461,2014-02-01 00:13:36.579788,7.0,317,41.8898356221467,12.4744485842271,72.561,816,13
462,2014-02-01 00:13:38.041530,7.0,234,41.8758842947001,12.464096252934699,45.813819333333335,818,13
463,2014-02-01 00:13:38.041530,9.0,234,41.8758842947001,12.464096252934699,6.937062999999999,818,13
464,2014-02-01 00:13:38.787662,7.0,331,41.9004860334098,12.4732634145766,27.062978,818,13
465,2014-02-01 00:13:38.929702,8.0,321,41.95033154,12.4654974,55.073271000000005,818,13
466,2014-02-01 00:13:41.198509,7.0,228,41.9004701872733,12.472870760113599,70.10648266666666,821,13
467,2014-02-01 00:13:42.480405,7.0,260,41.8970473694821,12.472682294326901,38.227610285714285,822,13
468,2014-02-01 00:13:46.230632,5.0,193,41.8763,12.4825,31.92605655555555,826,13
469,2014-02-01 00:13:48.841443,10.0,232,41.8590922531088,12.450115770274,59.53593311111112,828,13
470,2014-02-01 00:13:51.442748,7.0,317,41.8898356221467,12.4744485842271,77.8977412,831,13
471,2014-02-01 00:13:51.702268,6.0,295,41.86587897871421,12.479072550769,10.200173111111111,831,13
472,2014-02-01 00:13:52.189163,7.0,234,41.8747513926013,12.4640902709788,80.042617,832,13
473,2014-02-01 00:13:52.189163,9.0,234,41.8747513926013,12.4640902709788,6.2581841250000005,832,13
474,2014-02-01 00:13:53.627426,8.0,321,41.95041811,12.46729952,22.97855033333333,833,13
475,2014-02-01 00:13:54.109959,7.0,331,41.9004860334098,12.4732634145766,44.504315,834,13
476,2014-02-01 00:13:57.166095,7.0,228,41.90046357821571,12.4728635343937,21.6502834,837,13
477,2014-02-01 00:13:58.256097,7.0,260,41.8970473694821,12.472682294326901,41.60229375000001,838,13
478,2014-02-01 00:14:01.369531,5.0,193,41.8773,12.4818,26.85437333333333,841,14
479,2014-02-01 00:14:03.338950,10.0,232,41.8590922531088,12.450115770274,13.739982444444443,843,14
480,2014-02-01 00:14:05.781310,6.0,295,41.8645805576255,12.478842219009302,33.41630433333333,845,14
481,2014-02-01 00:14:06.448866,7.0,317,41.8898356221467,12.4744485842271,40.51085966666667,846,14
